ID	DOCULECT	CONCEPT	TOKENS	IPA	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	DUPLICATES	COGID
1319	Turkish	turn over	tʃ ɛ v i ɾ m ɛ k	t͡ʃɛviɾmɛk	1 7 3 7 5 4 7 1	AXBYMBYN	TEBIRMEK	5	5.T.C 5.E.V 5.B.C 5.I.V 5.R.c 5.M.C 5.E.V 5.K.c	2.0 1.5 1.75 1.3 1.1 1.75 1.3 0.8	1	1394
2398	Azerbaijani	turn over	tʃ ɛ v ɪ r m æ k	t͡ʃɛvɪrmæk	1 7 3 7 5 4 7 1	AXBYMBYN	TEBIRMEK	1	1.T.C 1.E.V 1.B.C 1.I.V 1.R.c 1.M.C 1.E.V 1.K.c	2.0 1.5 1.75 1.3 1.1 1.75 1.3 0.8	0	1394
3371	Uzbek	turn over	b u r m ɒ q	burmɒq	1 7 5 4 7 1	AXMBYN	PYRMOK	8	8.P.C 8.Y.V 8.R.c 8.M.C 8.O.V 8.K.c	2.0 1.5 1.1 1.75 1.3 0.8	0	1394
4542	Kazakh	turn over	e k ə n ʃ ə + ʒ ɑ ʁ ə n + ɑ j n ɑ l d ə ɾ u	ekənʃə_ʒɑʁən_ɑjnɑldəɾu	7 1 7 4 3 7 9 3 7 5 7 4 9 7 6 4 7 5 1 7 5 7	XBYMBZ_AXBYN_XMBYMBYBZ	EKENSE_SAREN_AJNALTERY	3	3.E.V 3.K.C 3.E.V 3.N.c 3.S.C 3.E.V 3._._ 3.S.C 3.A.V 3.R.C 3.E.V 3.N.c 3._._ 3.A.V 3.J.c 3.N.C 3.A.V 3.L.c 3.T.C 3.E.V 3.R.C 3.Y.V	1.5 1.75 1.3 1.1 1.75 0.8 0.0 2.0 1.5 1.75 1.3 0.8 0.0 1.5 1.1 1.75 1.3 1.1 1.75 1.3 1.75 0.8	0	1394
5712	Chuvash	turn over	y p ɘ n t ɛ r	yp̬ɘnˈt̬ɛr	7 1 7 4 1 7 5	XBYMBYN	YPENTER	2	2.Y.V 2.P.C 2.E.V 2.N.c 2.T.C 2.E.V 2.R.c	1.5 1.75 1.3 1.1 1.75 1.3 0.8	0	1394
6776	Yakut	turn over	e ɾ g i l i n	eɾɡilin	7 5 1 7 5 7 4	XMBYBYN	ERKILIN	9	9.E.V 9.R.c 9.K.C 9.I.V 9.L.C 9.I.V 9.N.c	1.5 1.1 1.75 1.3 1.75 1.3 0.8	0	1394
1320	Turkish	turn, turn around	tʃ ɛ v i ɾ m ɛ k	t͡ʃɛviɾmɛk	1 7 3 7 5 4 7 1	AXBYMBYN	TEBIRMEK	5	5.T.C 5.E.V 5.B.C 5.I.V 5.R.c 5.M.C 5.E.V 5.K.c	2.0 1.5 1.75 1.3 1.1 1.75 1.3 0.8	1	1395
2399	Azerbaijani	turn, turn around	tʃ ɛ v ɪ r m æ k	t͡ʃɛvɪrmæk	1 7 3 7 5 4 7 1	AXBYMBYN	TEBIRMEK	1	1.T.C 1.E.V 1.B.C 1.I.V 1.R.c 1.M.C 1.E.V 1.K.c	2.0 1.5 1.75 1.3 1.1 1.75 1.3 0.8	1	1395
3372	Uzbek	turn, turn around	a ɣ d a r m ɒ q	aɣdarmɒq	7 3 1 7 5 4 7 1	XMBYMBYN	AGTARMOK	8	8.A.V 8.G.c 8.T.C 8.A.V 8.R.c 8.M.C 8.O.V 8.K.c	1.5 1.1 1.75 1.3 1.1 1.75 1.3 0.8	0	1395
4543	Kazakh	turn, turn around	b ʉ ɾ u	bʉɾu	1 7 5 7	AXBZ	PYRY	3	3.P.C 3.Y.V 3.R.C 3.Y.V	2.0 1.5 1.75 0.8	0	1395
5713	Chuvash	turn, turn around	ɕ a ʋ ə r	ˈɕaʋər	3 7 6 7 5	AXBYN	SAWER	2	2.S.C 2.A.V 2.W.C 2.E.V 2.R.c	2.0 1.5 1.75 1.3 0.8	1	1395
6777	Yakut	turn, turn around	t y ŋ n e ɾ	tyŋneɾ	1 7 4 4 7 5	AXMBYN	TYNNER	9	9.T.C 9.Y.V 9.N.c 9.N.C 9.E.V 9.R.c	2.0 1.5 1.1 1.75 1.3 0.8	0	1395
478	Turkish	twig	d a l	dal	1 7 5	AXN	TAL	5	5.T.C 5.A.V 5.L.c	2.0 1.5 0.8	1	1396
1640	Azerbaijani	twig	b u d ɑ g	budɑɡ	1 7 1 7 1	AXBYN	PYTAK	1	1.P.C 1.Y.V 1.T.C 1.A.V 1.K.c	2.0 1.5 1.75 1.3 0.8	0	1396
2690	Uzbek	twig	b u t ɒ q	butɒq	1 7 1 7 1	AXBYN	PYTOK	8	8.P.C 8.Y.V 8.T.C 8.O.V 8.K.c	2.0 1.5 1.75 1.3 0.8	0	1396
3663	Kazakh	twig	ʃ ə b ə q	ʃəbəq	3 7 1 7 1	AXBYN	SEPEK	3	3.S.C 3.E.V 3.P.C 3.E.V 3.K.c	2.0 1.5 1.75 1.3 0.8	0	1396
4895	Chuvash	twig	t u r a t	tuˈrat	1 7 5 7 1	AXBYN	TYRAT	2	2.T.C 2.Y.V 2.R.C 2.A.V 2.T.c	2.0 1.5 1.75 1.3 0.8	1	1396
6022	Yakut	twig	l a b aː	labaː	5 7 1 7	AXBZ	LAPA	9	9.L.C 9.A.V 9.P.C 9.A.V	2.0 1.5 1.75 0.8	0	1396
306	Azerbaijani	two	i k i	iki	7 1 7	XBZ	IKI	1	1.I.V 1.K.C 1.I.V	1.5 1.75 0.8	0	1400
307	Chuvash	two	i k ĭ	ikkɘ, igɘ, ik	7 1 7	XBZ	IKI	2	2.I.V 2.K.C 2.I.V	1.5 1.75 0.8	0	1400
308	Kazakh	two	e k ĭ	ekɘ	7 1 7	XBZ	EKI	3	3.E.V 3.K.C 3.I.V	1.5 1.75 0.8	0	1400
309	Kyrgyz	two	e k i	eki	7 1 7	XBZ	EKI	4	4.E.V 4.K.C 4.I.V	1.5 1.75 0.8	0	1400
310	Turkish	two	i k i	iki	7 1 7	XBZ	IKI	5	5.I.V 5.K.C 5.I.V	1.5 1.75 0.8	0	1400
311	Turkmen	two	i k i	iki	7 1 7	XBZ	IKI	6	6.I.V 6.K.C 6.I.V	1.5 1.75 0.8	0	1400
312	Uyghur	two	i kː i	ikki	7 1 7	XBZ	IKI	7	7.I.V 7.K.C 7.I.V	1.5 1.75 0.8	0	1400
313	Uzbek	two	i kː i	ikki	7 1 7	XBZ	IKI	8	8.I.V 8.K.C 8.I.V	1.5 1.75 0.8	0	1400
314	Yakut	two	i kː i	ikki	7 1 7	XBZ	IKI	9	9.I.V 9.K.C 9.I.V	1.5 1.75 0.8	0	1400
572	Turkish	uncle	d a j ɯ	dajɯ	1 7 6 7	AXBZ	TAJI	5	5.T.C 5.A.V 5.J.C 5.I.V	2.0 1.5 1.75 0.8	0	1403
1724	Azerbaijani	uncle	æ m ɪ	æmɪ	7 4 7	XBZ	EMI	1	1.E.V 1.M.C 1.I.V	1.5 1.75 0.8	0	1403
1725	Azerbaijani	uncle	d ɑ j ɯ	dɑjɯ	1 7 6 7	AXBZ	TAJI	1	1.T.C 1.A.V 1.J.C 1.I.V	2.0 1.5 1.75 0.8	0	1403
2775	Uzbek	uncle	a m a k i	amaki	7 4 7 1 7	XBYBZ	AMAKI	8	8.A.V 8.M.C 8.A.V 8.K.C 8.I.V	1.5 1.75 1.3 1.75 0.8	0	1403
3754	Kazakh	uncle	k ø k e	køke	1 7 1 7	AXBZ	KUKE	3	3.K.C 3.U.V 3.K.C 3.E.V	2.0 1.5 1.75 0.8	0	1403
4984	Chuvash	uncle	m u tɕ i	muˈt͡ɕ̬i	4 7 2 7	AXBZ	MYCI	2	2.M.C 2.Y.V 2.C.C 2.I.V	2.0 1.5 1.75 0.8	0	1403
4985	Chuvash	uncle	p i tɕ ɛ	piˈt͡ɕɛ	1 7 2 7	AXBZ	PICE	2	2.P.C 2.I.V 2.C.C 2.E.V	2.0 1.5 1.75 0.8	0	1403
6110	Yakut	uncle	t aː j	taːj	1 7 6	AXN	TAJ	9	9.T.C 9.A.V 9.J.c	2.0 1.5 0.8	0	1403
6111	Yakut	uncle	a b a ɣ a	abaɣa	7 1 7 3 7	XBYBZ	APAGA	9	9.A.V 9.P.C 9.A.V 9.G.C 9.A.V	1.5 1.75 1.3 1.75 0.8	0	1403
1092	Turkish	under	a l t ɯ n d a	altɯnda	7 5 1 7 4 1 7	XMBYMBZ	ALTINTA	5	5.A.V 5.L.c 5.T.C 5.I.V 5.N.c 5.T.C 5.A.V	1.5 1.1 1.75 1.3 1.1 1.75 0.8	0	1404
2195	Azerbaijani	under	ɑ l t ɯ n d ɑ	ɑltɯndɑ	7 5 1 7 4 1 7	XMBYMBZ	ALTINTA	1	1.A.V 1.L.c 1.T.C 1.I.V 1.N.c 1.T.C 1.A.V	1.5 1.1 1.75 1.3 1.1 1.75 0.8	0	1404
3179	Uzbek	under	ɒ s t i d a	ɒstida	7 3 1 7 1 7	XMBYBZ	OSTITA	8	8.O.V 8.S.c 8.T.C 8.I.V 8.T.C 8.A.V	1.5 1.1 1.75 1.3 1.75 0.8	0	1404
4284	Kazakh	under	t ʊ p	tʊp	1 7 1	AXN	TYP	3	3.T.C 3.Y.V 3.P.c	2.0 1.5 0.8	0	1404
4285	Kazakh	under	m ɑ ŋ ə n d ɑ	mɑŋəndɑ	4 7 4 7 4 1 7	AXBYMBZ	MANENTA	3	3.M.C 3.A.V 3.N.C 3.E.V 3.N.c 3.T.C 3.A.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	0	1404
5476	Chuvash	under	a j n ɛ	ajˈnɛ	7 6 4 7	XMBZ	AJNE	2	2.A.V 2.J.c 2.N.C 2.E.V	1.5 1.1 1.75 0.8	0	1404
5477	Chuvash	under	a j ɘ p ɛ	ajɘˈp̬ɛ	7 6 7 1 7	XBYBZ	AJEPE	2	2.A.V 2.J.C 2.E.V 2.P.C 2.E.V	1.5 1.75 1.3 1.75 0.8	0	1404
5478	Chuvash	under	a j ɘ n tɕ ɛ	ajɘnt̬͡ˈɕɛ	7 6 7 4 2 7	XBYMBZ	AJENCE	2	2.A.V 2.J.C 2.E.V 2.N.c 2.C.C 2.E.V	1.5 1.75 1.3 1.1 1.75 0.8	0	1404
5479	Chuvash	under	ɕ i t ɛ s p ɛ	ɕit̬ɛsˈpɛ	3 7 1 7 3 1 7	AXBYMBZ	SITESPE	2	2.S.C 2.I.V 2.T.C 2.E.V 2.S.c 2.P.C 2.E.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	0	1404
6550	Yakut	under	ɣ a	-ɣa	3 7	AX	GA	9	9.G.C 9.A.V	2.0 1.5	0	1404
6551	Yakut	under	o h o x + t y g e ɣ e	ohox_tyɡeɣe	7 3 7 3 9 1 7 1 7 3 7	XBYN_AXBYBZ	UHUG_TYKEGE	9	9.U.V 9.H.C 9.U.V 9.G.c 9._._ 9.T.C 9.Y.V 9.K.C 9.E.V 9.G.C 9.E.V	1.5 1.75 1.3 0.8 0.0 2.0 1.5 1.75 1.3 1.75 0.8	0	1404
1508	Turkish	understand	d u j m a k	dujmak	1 7 6 4 7 1	AXMBYN	TYJMAK	5	5.T.C 5.Y.V 5.J.c 5.M.C 5.A.V 5.K.c	2.0 1.5 1.1 1.75 1.3 0.8	1	1405
1509	Turkish	understand	a n l a m a k	anlamak	7 4 5 7 4 7 1	XBCYBYN	ANLAMAK	5	5.A.V 5.N.C 5.L.C 5.A.V 5.M.C 5.A.V 5.K.c	1.5 1.75 1.5 1.3 1.75 1.3 0.8	1	1405
2565	Azerbaijani	understand	d u j m ɑ g	dujmɑɡ	1 7 6 4 7 1	AXMBYN	TYJMAK	1	1.T.C 1.Y.V 1.J.c 1.M.C 1.A.V 1.K.c	2.0 1.5 1.1 1.75 1.3 0.8	1	1405
3524	Uzbek	understand	a ŋ l a m ɒ q	aŋlamɒq	7 4 5 7 4 7 1	XBCYBYN	ANLAMOK	8	8.A.V 8.N.C 8.L.C 8.A.V 8.M.C 8.O.V 8.K.c	1.5 1.75 1.5 1.3 1.75 1.3 0.8	0	1405
4756	Kazakh	understand	p ɑ j ə m	pɑjəm	1 7 6 7 4	AXBYN	PAJEM	3	3.P.C 3.A.V 3.J.C 3.E.V 3.M.c	2.0 1.5 1.75 1.3 0.8	0	1405
4757	Kazakh	understand	t ʊ s ə n u	tʊsənu	1 7 3 7 4 7	AXBYBZ	TYSENY	3	3.T.C 3.Y.V 3.S.C 3.E.V 3.N.C 3.Y.V	2.0 1.5 1.75 1.3 1.75 0.8	0	1405
5887	Chuvash	understand	p ɘ l	pɘl	1 7 5	AXN	PEL	2	2.P.C 2.E.V 2.L.c	2.0 1.5 0.8	0	1405
6947	Yakut	understand	ø j d øː	øjdøː	7 6 1 7	XMBZ	UJTU	9	9.U.V 9.J.c 9.T.C 9.U.V	1.5 1.1 1.75 0.8	1	1405
1409	Turkish	unite	b i ɾ l ɛ ʃ t i ɾ m ɛ k	biɾlɛʃtiɾmɛk	1 7 5 5 7 3 1 7 5 4 7 1	AXMBYMBYMBYN	PIRLESTIRMEK	5	5.P.C 5.I.V 5.R.c 5.L.C 5.E.V 5.S.c 5.T.C 5.I.V 5.R.c 5.M.C 5.E.V 5.K.c	2.0 1.5 1.1 1.75 1.3 1.1 1.75 1.3 1.1 1.75 1.3 0.8	1	1406
2475	Azerbaijani	unite	b ɪ r l æ ʃ d ɪ r m æ k	bɪrlæʃdɪrmæk	1 7 5 5 7 3 1 7 5 4 7 1	AXMBYMBYMBYN	PIRLESTIRMEK	1	1.P.C 1.I.V 1.R.c 1.L.C 1.E.V 1.S.c 1.T.C 1.I.V 1.R.c 1.M.C 1.E.V 1.K.c	2.0 1.5 1.1 1.75 1.3 1.1 1.75 1.3 1.1 1.75 1.3 0.8	0	1406
3444	Uzbek	unite	q o ʃ m ɒ q	qoʃmɒq	1 7 3 4 7 1	AXBCYN	KUSMOK	8	8.K.C 8.U.V 8.S.C 8.M.C 8.O.V 8.K.c	2.0 1.5 1.75 1.5 1.3 0.8	0	1406
4652	Kazakh	unite	b ə ɾ ə k t ə ɾ u	bəɾəktəɾu	1 7 5 7 1 1 7 5 7	AXBYMBYBZ	PEREKTERY	3	3.P.C 3.E.V 3.R.C 3.E.V 3.K.c 3.T.C 3.E.V 3.R.C 3.Y.V	2.0 1.5 1.75 1.3 1.1 1.75 1.3 1.75 0.8	0	1406
4653	Kazakh	unite	b ə ɾ ə k t ə ɾ ə p + q o j ʊ w	bəɾəktəɾəp_qojʊw	1 7 5 7 1 1 7 5 7 1 9 1 7 6 7 6	AXBYMBYBYN_AXBYN	PEREKTEREP_KUJYW	3	3.P.C 3.E.V 3.R.C 3.E.V 3.K.c 3.T.C 3.E.V 3.R.C 3.E.V 3.P.c 3._._ 3.K.C 3.U.V 3.J.C 3.Y.V 3.W.c	2.0 1.5 1.75 1.3 1.1 1.75 1.3 1.75 1.3 0.8 0.0 2.0 1.5 1.75 1.3 0.8	0	1406
5798	Chuvash	unite	p ɘ r l ɛ ʂ t ɛ r	pɘrlɛʂtɛr	1 7 5 5 7 3 1 7 5	AXMBYMBYN	PERLESTER	2	2.P.C 2.E.V 2.R.c 2.L.C 2.E.V 2.S.c 2.T.C 2.E.V 2.R.c	2.0 1.5 1.1 1.75 1.3 1.1 1.75 1.3 0.8	0	1406
6855	Yakut	unite	x o l b oː	xolboː	3 7 5 1 7	AXMBZ	GULPU	9	9.G.C 9.U.V 9.L.c 9.P.C 9.U.V	2.0 1.5 1.1 1.75 0.8	0	1406
6856	Yakut	unite	t y m	tym	1 7 4	AXN	TYM	9	9.T.C 9.Y.V 9.M.c	2.0 1.5 0.8	0	1406
1072	Turkish	up	j u k a ɾ ɯ	jukaɾɯ	6 7 1 7 5 7	AXBYBZ	JYKARI	5	5.J.C 5.Y.V 5.K.C 5.A.V 5.R.C 5.I.V	2.0 1.5 1.75 1.3 1.75 0.8	0	1408
1073	Turkish	up	j u k a ɾ ɯ j a	jukaɾɯja	6 7 1 7 5 7 6 7	AXBYBYBZ	JYKARIJA	5	5.J.C 5.Y.V 5.K.C 5.A.V 5.R.C 5.I.V 5.J.C 5.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	0	1408
2182	Azerbaijani	up	j u χ ɑ r ɯ	juχɑrɯ	6 7 3 7 5 7	AXBYBZ	JYGARI	1	1.J.C 1.Y.V 1.G.C 1.A.V 1.R.C 1.I.V	2.0 1.5 1.75 1.3 1.75 0.8	0	1408
3166	Uzbek	up	j u q ɒ r i d a	juqɒrida	6 7 1 7 5 7 1 7	AXBYBYBZ	JYKORITA	8	8.J.C 8.Y.V 8.K.C 8.O.V 8.R.C 8.I.V 8.T.C 8.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	0	1408
4266	Kazakh	up	ø ɾ g e	øɾɡe	7 5 1 7	XMBZ	URKE	3	3.U.V 3.R.c 3.K.C 3.E.V	1.5 1.1 1.75 0.8	0	1408
5461	Chuvash	up	ɕ y l ɛ	ɕyˈlɛ	3 7 5 7	AXBZ	SYLE	2	2.S.C 2.Y.V 2.L.C 2.E.V	2.0 1.5 1.75 0.8	0	1408
6533	Yakut	up	ø ɾ ø	øɾø	7 5 7	XBZ	URU	9	9.U.V 9.R.C 9.U.V	1.5 1.75 0.8	0	1408
6534	Yakut	up	yø h e	y͡øhe	7 3 7	XBZ	YHE	9	9.Y.V 9.H.C 9.E.V	1.5 1.75 0.8	1	1408
1406	Turkish	urge	t ɛ ʃ v i k + ɛ t m ɛ k	tɛʃvik_ɛtmɛk	1 7 3 3 7 1 9 7 1 4 7 1	AXMBYN_XBCYN	TESBIK_ETMEK	5	5.T.C 5.E.V 5.S.c 5.B.C 5.I.V 5.K.c 5._._ 5.E.V 5.T.C 5.M.C 5.E.V 5.K.c	2.0 1.5 1.1 1.75 1.3 0.8 0.0 1.5 1.75 1.5 1.3 0.8	0	1409
2472	Azerbaijani	urge	b ɪ z l æ m æ k	bɪzlæmæk	1 7 3 5 7 4 7 1	AXBCYBYN	PISLEMEK	1	1.P.C 1.I.V 1.S.C 1.L.C 1.E.V 1.M.C 1.E.V 1.K.c	2.0 1.5 1.75 1.5 1.3 1.75 1.3 0.8	0	1409
3441	Uzbek	urge	ʃ ɒ ʃ i l t i r m ɒ q	ʃɒʃiltirmɒq	3 7 3 7 5 1 7 5 4 7 1	AXBYMBYMBYN	SOSILTIRMOK	8	8.S.C 8.O.V 8.S.C 8.I.V 8.L.c 8.T.C 8.I.V 8.R.c 8.M.C 8.O.V 8.K.c	2.0 1.5 1.75 1.3 1.1 1.75 1.3 1.1 1.75 1.3 0.8	0	1409
4648	Kazakh	urge	ɑ s ə q t ə ɾ u	ɑsəqtəɾu	7 3 7 1 1 7 5 7	XBYMBYBZ	ASEKTERY	3	3.A.V 3.S.C 3.E.V 3.K.c 3.T.C 3.E.V 3.R.C 3.Y.V	1.5 1.75 1.3 1.1 1.75 1.3 1.75 0.8	0	1409
5794	Chuvash	urge	ʋ a s k a t	ʋasˈkat	6 7 3 1 7 1	AXMBYN	WASKAT	2	2.W.C 2.A.V 2.S.c 2.K.C 2.A.V 2.T.c	2.0 1.5 1.1 1.75 1.3 0.8	0	1409
6852	Yakut	urge	k ɯ h a j	kɯhaj	1 7 3 7 6	AXBYN	KIHAJ	9	9.K.C 9.I.V 9.H.C 9.A.V 9.J.c	2.0 1.5 1.75 1.3 0.8	0	1409
391	Turkish	vein	d a m a ɾ	damaɾ	1 7 4 7 5	AXBYN	TAMAR	5	5.T.C 5.A.V 5.M.C 5.A.V 5.R.c	2.0 1.5 1.75 1.3 0.8	0	1410
1565	Azerbaijani	vein	d ɑ m ɑ r	dɑmɑr	1 7 4 7 5	AXBYN	TAMAR	1	1.T.C 1.A.V 1.M.C 1.A.V 1.R.c	2.0 1.5 1.75 1.3 0.8	0	1410
2620	Uzbek	vein	q ɒ n + t ɒ m i r	qɒn_tɒmir	1 7 4 9 1 7 4 7 5	AXN_AXBYN	KON_TOMIR	8	8.K.C 8.O.V 8.N.c 8._._ 8.T.C 8.O.V 8.M.C 8.I.V 8.R.c	2.0 1.5 0.8 0.0 2.0 1.5 1.75 1.3 0.8	0	1410
3580	Kazakh	vein	k ø k t ɑ m ə ɾ	køktɑməɾ	1 7 1 1 7 4 7 5	AXMBYBYN	KUKTAMER	3	3.K.C 3.U.V 3.K.c 3.T.C 3.A.V 3.M.C 3.E.V 3.R.c	2.0 1.5 1.1 1.75 1.3 1.75 1.3 0.8	0	1410
3581	Kazakh	vein	k ʊ ɾ e t ɑ m ə ɾ	kʊɾetɑməɾ	1 7 5 7 1 7 4 7 5	AXBYBYBYN	KYRETAMER	3	3.K.C 3.Y.V 3.R.C 3.E.V 3.T.C 3.A.V 3.M.C 3.E.V 3.R.c	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 0.8	0	1410
4819	Chuvash	vein	ʋ ɛ n a	ˈʋɛna	6 7 4 7	AXBZ	WENA	2	2.W.C 2.E.V 2.N.C 2.A.V	2.0 1.5 1.75 0.8	0	1410
5947	Yakut	vein	vʲ e n a	vʲena	3 7 4 7	AXBZ	BENA	9	9.B.C 9.E.V 9.N.C 9.A.V	2.0 1.5 1.75 0.8	0	1410
5948	Yakut	vein	k yø x + t ɯ m ɯ ɾ	ky͡øx_tɯmɯɾ	1 7 3 9 1 7 4 7 5	AXN_AXBYN	KYG_TIMIR	9	9.K.C 9.Y.V 9.G.c 9._._ 9.T.C 9.I.V 9.M.C 9.I.V 9.R.c	2.0 1.5 0.8 0.0 2.0 1.5 1.75 1.3 0.8	0	1410
1078	Turkish	very	p ɛ k	pɛk	1 7 1	AXN	PEK	5	5.P.C 5.E.V 5.K.c	2.0 1.5 0.8	0	1411
1079	Turkish	very	g a j ɛ t	ɡajɛt	1 7 6 7 1	AXBYN	KAJET	5	5.K.C 5.A.V 5.J.C 5.E.V 5.T.c	2.0 1.5 1.75 1.3 0.8	0	1411
2186	Azerbaijani	very	tʃ ɔ χ	t͡ʃɔχ	1 7 3	AXN	TUG	1	1.T.C 1.U.V 1.G.c	2.0 1.5 0.8	0	1411
3170	Uzbek	very	a n tʃ a	ant͡ʃa	7 4 1 7	XMBZ	ANTA	8	8.A.V 8.N.c 8.T.C 8.A.V	1.5 1.1 1.75 0.8	0	1411
4272	Kazakh	very	o ɾ ɑ s ɑ n	oɾɑsɑn	7 5 7 3 7 4	XBYBYN	URASAN	3	3.U.V 3.R.C 3.A.V 3.S.C 3.A.V 3.N.c	1.5 1.75 1.3 1.75 1.3 0.8	0	1411
5467	Chuvash	very	p i t ɘ	ˈpitɘ	1 7 1 7	AXBZ	PITE	2	2.P.C 2.I.V 2.T.C 2.E.V	2.0 1.5 1.75 0.8	0	1411
6538	Yakut	very	b e ɾ t	beɾt	1 7 5 1	AXLN	PERT	9	9.P.C 9.E.V 9.R.c 9.T.c	2.0 1.5 1.1 0.8	0	1411
6539	Yakut	very	n a h aː	nahaː	4 7 3 7	AXBZ	NAHA	9	9.N.C 9.A.V 9.H.C 9.A.V	2.0 1.5 1.75 0.8	0	1411
829	Turkish	village	k œ j	kœj	1 7 6	AXN	KUJ	5	5.K.C 5.U.V 5.J.c	2.0 1.5 0.8	0	1412
1961	Azerbaijani	village	k æ n d	kænd	1 7 4 1	AXLN	KENT	1	1.K.C 1.E.V 1.N.c 1.T.c	2.0 1.5 1.1 0.8	0	1412
2974	Uzbek	village	ɒ w u l	ɒwul	7 6 7 5	XBYN	OWYL	8	8.O.V 8.W.C 8.Y.V 8.L.c	1.5 1.75 1.3 0.8	0	1412
4009	Kazakh	village	ɑ uə l	ɑuəl	7 7 5	XYN	AYL	3	3.A.V 3.Y.V 3.L.c	1.5 1.3 0.8	0	1412
5231	Chuvash	village	j a l	jal	6 7 5	AXN	JAL	2	2.J.C 2.A.V 2.L.c	2.0 1.5 0.8	0	1412
6321	Yakut	village	d e ɾ ie b i n e	deɾi͡ebine	1 7 5 7 1 7 4 7	AXBYBYBZ	TERIPINE	9	9.T.C 9.E.V 9.R.C 9.I.V 9.P.C 9.I.V 9.N.C 9.E.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	0	1412
868	Turkish	violence	z o ɾ	zoɾ	3 7 5	AXN	SUR	5	5.S.C 5.U.V 5.R.c	2.0 1.5 0.8	0	1413
869	Turkish	violence	dʒ ɛ b i ɾ	d͡ʒɛbiɾ	1 7 1 7 5	AXBYN	TEPIR	5	5.T.C 5.E.V 5.P.C 5.I.V 5.R.c	2.0 1.5 1.75 1.3 0.8	0	1413
1999	Azerbaijani	violence	dʒ æ b r	d͡ʒæbr	1 7 1 5	AXBC	TEPR	1	1.T.C 1.E.V 1.P.C 1.R.C	2.0 1.5 1.75 1.5	0	1413
3006	Uzbek	violence	z o r l i k	zorlik	3 7 5 5 7 1	AXMBYN	SURLIK	8	8.S.C 8.U.V 8.R.c 8.L.C 8.I.V 8.K.c	2.0 1.5 1.1 1.75 1.3 0.8	0	1413
4057	Kazakh	violence	z o ɾ l ə k	zoɾlək	3 7 5 5 7 1	AXMBYN	SURLEK	3	3.S.C 3.U.V 3.R.c 3.L.C 3.E.V 3.K.c	2.0 1.5 1.1 1.75 1.3 0.8	0	1413
4058	Kazakh	violence	z o ɾ l ə q z o m b ə l ə k	zoɾləqzombələk	3 7 5 5 7 1 3 7 4 1 7 5 7 1	AXMBYBCYMBYBYN	SURLEKSUMPELEK	3	3.S.C 3.U.V 3.R.c 3.L.C 3.E.V 3.K.C 3.S.C 3.U.V 3.M.c 3.P.C 3.E.V 3.L.C 3.E.V 3.K.c	2.0 1.5 1.1 1.75 1.3 1.75 1.5 1.3 1.1 1.75 1.3 1.75 1.3 0.8	0	1413
5266	Chuvash	violence	i r ɘ k s ɘ r l y	irɘksɘrly	7 5 7 1 3 7 5 5 7	XBYBCYMBZ	IREKSERLY	2	2.I.V 2.R.C 2.E.V 2.K.C 2.S.C 2.E.V 2.R.c 2.L.C 2.Y.V	1.5 1.75 1.3 1.75 1.5 1.3 1.1 1.75 0.8	0	1413
6355	Yakut	violence	k yː h y l eː h i n	kyːhyleːhin	1 7 3 7 5 7 3 7 4	AXBYBYBYN	KYHYLEHIN	9	9.K.C 9.Y.V 9.H.C 9.Y.V 9.L.C 9.E.V 9.H.C 9.I.V 9.N.c	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 0.8	0	1413
1410	Turkish	visit	uː ɾ a m a k	uːɾamak	7 5 7 4 7 1	XBYBYN	YRAMAK	5	5.Y.V 5.R.C 5.A.V 5.M.C 5.A.V 5.K.c	1.5 1.75 1.3 1.75 1.3 0.8	0	1414
1411	Turkish	visit	z i j a ɾ ɛ t + ɛ t m ɛ k	zijaɾɛt_ɛtmɛk	3 7 6 7 5 7 1 9 7 1 4 7 1	AXBYBYN_XBCYN	SIJARET_ETMEK	5	5.S.C 5.I.V 5.J.C 5.A.V 5.R.C 5.E.V 5.T.c 5._._ 5.E.V 5.T.C 5.M.C 5.E.V 5.K.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8 0.0 1.5 1.75 1.5 1.3 0.8	0	1414
1412	Turkish	visit	g œ ɾ m ɛ j ɛ + g i t m ɛ k	ɡœɾmɛjɛ_ɡitmɛk	1 7 5 4 7 6 7 9 1 7 1 4 7 1	AXMBYBZ_AXBCYN	KURMEJE_KITMEK	5	5.K.C 5.U.V 5.R.c 5.M.C 5.E.V 5.J.C 5.E.V 5._._ 5.K.C 5.I.V 5.T.C 5.M.C 5.E.V 5.K.c	2.0 1.5 1.1 1.75 1.3 1.75 0.8 0.0 2.0 1.5 1.75 1.5 1.3 0.8	0	1414
