lang_a,lang_b,phoneme_a,phoneme_b,gloss,cogset_id,position
Kazakh,Yakut,ɾ,-,?,230,4
Turkish,Uzbek,ɾ,r,?,230,4
Turkish,Yakut,ɾ,-,?,230,4
Uzbek,Yakut,r,-,?,230,4
Azerbaijani,Chuvash,-,ə,?,230,5
Chuvash,Kazakh,ə,-,?,230,5
Chuvash,Turkish,ə,-,?,230,5
Chuvash,Uzbek,ə,-,?,230,5
Chuvash,Yakut,ə,-,?,230,5
Azerbaijani,Chuvash,-,k,?,230,6
Azerbaijani,Yakut,-,x,?,230,6
Chuvash,Kazakh,k,-,?,230,6
Chuvash,Turkish,k,-,?,230,6
Chuvash,Uzbek,k,-,?,230,6
Chuvash,Yakut,k,x,?,230,6
Kazakh,Yakut,-,x,?,230,6
Turkish,Yakut,-,x,?,230,6
Uzbek,Yakut,-,x,?,230,6
Azerbaijani,Yakut,-,ø,?,532,0
Chuvash,Yakut,-,ø,?,532,0
Kazakh,Yakut,-,ø,?,532,0
Turkish,Yakut,-,ø,?,532,0
Uzbek,Yakut,-,ø,?,532,0
Azerbaijani,Chuvash,ʃ,-,?,532,1
Azerbaijani,Kazakh,ʃ,ʃ,?,532,1
Azerbaijani,Turkish,ʃ,-,?,532,1
Azerbaijani,Uzbek,ʃ,-,?,532,1
Azerbaijani,Yakut,ʃ,s,?,532,1
Chuvash,Kazakh,-,ʃ,?,532,1
Chuvash,Yakut,-,s,?,532,1
Kazakh,Turkish,ʃ,-,?,532,1
Kazakh,Uzbek,ʃ,-,?,532,1
Kazakh,Yakut,ʃ,s,?,532,1
Turkish,Yakut,-,s,?,532,1
Uzbek,Yakut,-,s,?,532,1
Azerbaijani,Turkish,-,dʒ,?,532,2
Azerbaijani,Yakut,-,t,?,532,2
Chuvash,Turkish,-,dʒ,?,532,2
Chuvash,Yakut,-,t,?,532,2
Kazakh,Turkish,-,dʒ,?,532,2
Kazakh,Yakut,-,t,?,532,2
Turkish,Uzbek,dʒ,-,?,532,2
Turkish,Yakut,dʒ,t,?,532,2
Uzbek,Yakut,-,t,?,532,2
Azerbaijani,Yakut,-,yø,?,532,3
Chuvash,Yakut,-,yø,?,532,3
Kazakh,Yakut,-,yø,?,532,3
Turkish,Yakut,-,yø,?,532,3
Uzbek,Yakut,-,yø,?,532,3
Azerbaijani,Chuvash,-,k,?,532,4
Azerbaijani,Yakut,-,k,?,532,4
Chuvash,Kazakh,k,-,?,532,4
Chuvash,Turkish,k,-,?,532,4
Chuvash,Uzbek,k,-,?,532,4
Chuvash,Yakut,k,k,?,532,4
Kazakh,Yakut,-,k,?,532,4
Turkish,Yakut,-,k,?,532,4
Uzbek,Yakut,-,k,?,532,4
Azerbaijani,Chuvash,y,ɘ,?,532,5
Azerbaijani,Kazakh,y,ə,?,532,5
Azerbaijani,Turkish,y,a,?,532,5
Azerbaijani,Uzbek,y,ɒ,?,532,5
Azerbaijani,Yakut,y,y,?,532,5
Chuvash,Kazakh,ɘ,ə,?,532,5
Chuvash,Turkish,ɘ,a,?,532,5
Chuvash,Uzbek,ɘ,ɒ,?,532,5
Chuvash,Yakut,ɘ,y,?,532,5
Kazakh,Turkish,ə,a,?,532,5
Kazakh,Uzbek,ə,ɒ,?,532,5
Kazakh,Yakut,ə,y,?,532,5
Turkish,Uzbek,a,ɒ,?,532,5
Turkish,Yakut,a,y,?,532,5
Uzbek,Yakut,ɒ,y,?,532,5
Azerbaijani,Chuvash,-,l,?,532,6
Azerbaijani,Turkish,-,m,?,532,6
Azerbaijani,Uzbek,-,j,?,532,6
Azerbaijani,Yakut,-,l,?,532,6
Chuvash,Kazakh,l,-,?,532,6
Chuvash,Turkish,l,m,?,532,6
Chuvash,Uzbek,l,j,?,532,6
Chuvash,Yakut,l,l,?,532,6
Kazakh,Turkish,-,m,?,532,6
Kazakh,Uzbek,-,j,?,532,6
Kazakh,Yakut,-,l,?,532,6
Turkish,Uzbek,m,j,?,532,6
Turkish,Yakut,m,l,?,532,6
Uzbek,Yakut,j,l,?,532,6
Azerbaijani,Chuvash,-,ɛ,?,532,7
Chuvash,Kazakh,ɛ,-,?,532,7
Chuvash,Turkish,ɛ,-,?,532,7
Chuvash,Uzbek,ɛ,-,?,532,7
Chuvash,Yakut,ɛ,-,?,532,7
Azerbaijani,Chuvash,ʃ,n,?,532,8
Azerbaijani,Kazakh,ʃ,n,?,532,8
Azerbaijani,Turkish,ʃ,-,?,532,8
Azerbaijani,Uzbek,ʃ,n,?,532,8
Azerbaijani,Yakut,ʃ,-,?,532,8
Chuvash,Kazakh,n,n,?,532,8
Chuvash,Turkish,n,-,?,532,8
Chuvash,Uzbek,n,n,?,532,8
Chuvash,Yakut,n,-,?,532,8
Kazakh,Turkish,n,-,?,532,8
Kazakh,Uzbek,n,n,?,532,8
Kazakh,Yakut,n,-,?,532,8
Turkish,Uzbek,-,n,?,532,8
Uzbek,Yakut,n,-,?,532,8
Azerbaijani,Chuvash,-,tɕ,?,532,9
Chuvash,Kazakh,tɕ,-,?,532,9
Chuvash,Turkish,tɕ,-,?,532,9
Chuvash,Uzbek,tɕ,-,?,532,9
Chuvash,Yakut,tɕ,-,?,532,9
Azerbaijani,Chuvash,æ,ɛ,?,532,10
Azerbaijani,Kazakh,æ,ə,?,532,10
Azerbaijani,Turkish,æ,-,?,532,10
Azerbaijani,Uzbek,æ,a,?,532,10
Azerbaijani,Yakut,æ,e,?,532,10
Chuvash,Kazakh,ɛ,ə,?,532,10
Chuvash,Turkish,ɛ,-,?,532,10
Chuvash,Uzbek,ɛ,a,?,532,10
Chuvash,Yakut,ɛ,e,?,532,10
Kazakh,Turkish,ə,-,?,532,10
Kazakh,Uzbek,ə,a,?,532,10
Kazakh,Yakut,ə,e,?,532,10
Turkish,Uzbek,-,a,?,532,10
Turkish,Yakut,-,e,?,532,10
Uzbek,Yakut,a,e,?,532,10
Azerbaijani,Chuvash,p,-,?,211,0
Azerbaijani,Kazakh,p,b,?,211,0
Azerbaijani,Turkish,p,b,?,211,0
Azerbaijani,Uzbek,p,-,?,211,0
Azerbaijani,Yakut,p,-,?,211,0
Chuvash,Kazakh,-,b,?,211,0
Chuvash,Turkish,-,b,?,211,0
Kazakh,Turkish,b,b,?,211,0
Kazakh,Uzbek,b,-,?,211,0
Kazakh,Yakut,b,-,?,211,0
Turkish,Uzbek,b,-,?,211,0
Turkish,Yakut,b,-,?,211,0
Azerbaijani,Chuvash,ɑ,-,?,211,1
Azerbaijani,Kazakh,ɑ,ɑ,?,211,1
Azerbaijani,Turkish,ɑ,a,?,211,1
Azerbaijani,Uzbek,ɑ,-,?,211,1
Azerbaijani,Yakut,ɑ,-,?,211,1
Chuvash,Kazakh,-,ɑ,?,211,1
Chuvash,Turkish,-,a,?,211,1
Kazakh,Turkish,ɑ,a,?,211,1
Kazakh,Uzbek,ɑ,-,?,211,1
Kazakh,Yakut,ɑ,-,?,211,1
Turkish,Uzbek,a,-,?,211,1
Turkish,Yakut,a,-,?,211,1
Azerbaijani,Chuvash,l,-,?,211,2
Azerbaijani,Kazakh,l,l,?,211,2
Azerbaijani,Turkish,l,l,?,211,2
Azerbaijani,Uzbek,l,-,?,211,2
Azerbaijani,Yakut,l,-,?,211,2
Chuvash,Kazakh,-,l,?,211,2
Chuvash,Turkish,-,l,?,211,2
Kazakh,Turkish,l,l,?,211,2
Kazakh,Uzbek,l,-,?,211,2
Kazakh,Yakut,l,-,?,211,2
Turkish,Uzbek,l,-,?,211,2
Turkish,Yakut,l,-,?,211,2
Azerbaijani,Chuvash,tʃ,t,?,211,3
Azerbaijani,Kazakh,tʃ,ʃ,?,211,3
Azerbaijani,Turkish,tʃ,tʃ,?,211,3
Azerbaijani,Uzbek,tʃ,l,?,211,3
Azerbaijani,Yakut,tʃ,t,?,211,3
Chuvash,Kazakh,t,ʃ,?,211,3
Chuvash,Turkish,t,tʃ,?,211,3
Chuvash,Uzbek,t,l,?,211,3
Chuvash,Yakut,t,t,?,211,3
Kazakh,Turkish,ʃ,tʃ,?,211,3
Kazakh,Uzbek,ʃ,l,?,211,3
Kazakh,Yakut,ʃ,t,?,211,3
Turkish,Uzbek,tʃ,l,?,211,3
Turkish,Yakut,tʃ,t,?,211,3
Uzbek,Yakut,l,t,?,211,3
Azerbaijani,Chuvash,ɯ,ə,?,211,4
Azerbaijani,Kazakh,ɯ,ə,?,211,4
Azerbaijani,Turkish,ɯ,ɯ,?,211,4
Azerbaijani,Uzbek,ɯ,ɒ,?,211,4
Azerbaijani,Yakut,ɯ,uo,?,211,4
Chuvash,Kazakh,ə,ə,?,211,4
Chuvash,Turkish,ə,ɯ,?,211,4
Chuvash,Uzbek,ə,ɒ,?,211,4
Chuvash,Yakut,ə,uo,?,211,4
Kazakh,Turkish,ə,ɯ,?,211,4
Kazakh,Uzbek,ə,ɒ,?,211,4
Kazakh,Yakut,ə,uo,?,211,4
Turkish,Uzbek,ɯ,ɒ,?,211,4
Turkish,Yakut,ɯ,uo,?,211,4
Uzbek,Yakut,ɒ,uo,?,211,4
Azerbaijani,Chuvash,g,m,?,211,5
Azerbaijani,Kazakh,g,q,?,211,5
Azerbaijani,Turkish,g,k,?,211,5
Azerbaijani,Uzbek,g,j,?,211,5
Azerbaijani,Yakut,g,j,?,211,5
Chuvash,Kazakh,m,q,?,211,5
Chuvash,Turkish,m,k,?,211,5
Chuvash,Uzbek,m,j,?,211,5
Chuvash,Yakut,m,j,?,211,5
Kazakh,Turkish,q,k,?,211,5
Kazakh,Uzbek,q,j,?,211,5
Kazakh,Yakut,q,j,?,211,5
Turkish,Uzbek,k,j,?,211,5
Turkish,Yakut,k,j,?,211,5
Uzbek,Yakut,j,j,?,211,5
Azerbaijani,Chuvash,g,χ,?,1083,0
Azerbaijani,Kazakh,g,q,?,1083,0
Azerbaijani,Turkish,g,k,?,1083,0
Azerbaijani,Uzbek,g,q,?,1083,0
Azerbaijani,Yakut,g,k,?,1083,0
Chuvash,Kazakh,χ,q,?,1083,0
Chuvash,Turkish,χ,k,?,1083,0
Chuvash,Uzbek,χ,q,?,1083,0
Chuvash,Yakut,χ,k,?,1083,0
Kazakh,Turkish,q,k,?,1083,0
Kazakh,Uzbek,q,q,?,1083,0
Kazakh,Yakut,q,k,?,1083,0
Turkish,Uzbek,k,q,?,1083,0
Turkish,Yakut,k,k,?,1083,0
Uzbek,Yakut,q,k,?,1083,0
Azerbaijani,Chuvash,u,ə,?,1083,1
Azerbaijani,Kazakh,u,ʉ,?,1083,1
Azerbaijani,Turkish,u,u,?,1083,1
Azerbaijani,Uzbek,u,u,?,1083,1
Azerbaijani,Yakut,u,u,?,1083,1
Chuvash,Kazakh,ə,ʉ,?,1083,1
Chuvash,Turkish,ə,u,?,1083,1
Chuvash,Uzbek,ə,u,?,1083,1
Chuvash,Yakut,ə,u,?,1083,1
Kazakh,Turkish,ʉ,u,?,1083,1
Kazakh,Uzbek,ʉ,u,?,1083,1
Kazakh,Yakut,ʉ,u,?,1083,1
Turkish,Uzbek,u,u,?,1083,1
Turkish,Yakut,u,u,?,1083,1
Uzbek,Yakut,u,u,?,1083,1
Azerbaijani,Chuvash,m,j,?,1083,2
Azerbaijani,Kazakh,m,m,?,1083,2
Azerbaijani,Turkish,m,m,?,1083,2
Azerbaijani,Uzbek,m,m,?,1083,2
Azerbaijani,Yakut,m,m,?,1083,2
Chuvash,Kazakh,j,m,?,1083,2
Chuvash,Turkish,j,m,?,1083,2
Chuvash,Uzbek,j,m,?,1083,2
Chuvash,Yakut,j,m,?,1083,2
Kazakh,Turkish,m,m,?,1083,2
Kazakh,Uzbek,m,m,?,1083,2
Kazakh,Yakut,m,m,?,1083,2
Turkish,Uzbek,m,m,?,1083,2
Turkish,Yakut,m,m,?,1083,2
Uzbek,Yakut,m,m,?,1083,2
Azerbaijani,Chuvash,-,ə,?,1083,3
Azerbaijani,Yakut,-,a,?,1083,3
Chuvash,Kazakh,ə,-,?,1083,3
Chuvash,Turkish,ə,-,?,1083,3
Chuvash,Uzbek,ə,-,?,1083,3
Chuvash,Yakut,ə,a,?,1083,3
Kazakh,Yakut,-,a,?,1083,3
Turkish,Yakut,-,a,?,1083,3
Uzbek,Yakut,-,a,?,1083,3
Azerbaijani,Chuvash,-,r,?,1083,4
Azerbaijani,Yakut,-,x,?,1083,4
Chuvash,Kazakh,r,-,?,1083,4
Chuvash,Turkish,r,-,?,1083,4
Chuvash,Uzbek,r,-,?,1083,4
Chuvash,Yakut,r,x,?,1083,4
Kazakh,Yakut,-,x,?,1083,4
Turkish,Yakut,-,x,?,1083,4
Uzbek,Yakut,-,x,?,1083,4
Azerbaijani,Yakut,-,k,?,665,0
Chuvash,Yakut,-,k,?,665,0
Kazakh,Yakut,-,k,?,665,0
Turkish,Yakut,-,k,?,665,0
Uzbek,Yakut,-,k,?,665,0
Azerbaijani,Chuvash,ɪ,e,?,665,1
Azerbaijani,Kazakh,ɪ,ɑ,?,665,1
Azerbaijani,Turkish,ɪ,i,?,665,1
Azerbaijani,Uzbek,ɪ,ɒ,?,665,1
Azerbaijani,Yakut,ɪ,i,?,665,1
Chuvash,Kazakh,e,ɑ,?,665,1
Chuvash,Turkish,e,i,?,665,1
Chuvash,Uzbek,e,ɒ,?,665,1
Chuvash,Yakut,e,i,?,665,1
Kazakh,Turkish,ɑ,i,?,665,1
Kazakh,Uzbek,ɑ,ɒ,?,665,1
Kazakh,Yakut,ɑ,i,?,665,1
Turkish,Uzbek,i,ɒ,?,665,1
Turkish,Yakut,i,i,?,665,1
Uzbek,Yakut,ɒ,i,?,665,1
Azerbaijani,Chuvash,n,-,?,665,2
Azerbaijani,Kazakh,n,-,?,665,2
Azerbaijani,Turkish,n,n,?,665,2
Azerbaijani,Uzbek,n,-,?,665,2
Azerbaijani,Yakut,n,-,?,665,2
Chuvash,Turkish,-,n,?,665,2
Kazakh,Turkish,-,n,?,665,2
Turkish,Uzbek,n,-,?,665,2
Turkish,Yakut,n,-,?,665,2
Azerbaijani,Chuvash,s,t,?,665,3
Azerbaijani,Kazakh,s,d,?,665,3
Azerbaijani,Turkish,s,s,?,665,3
Azerbaijani,Uzbek,s,d,?,665,3
Azerbaijani,Yakut,s,h,?,665,3
Chuvash,Kazakh,t,d,?,665,3
Chuvash,Turkish,t,s,?,665,3
Chuvash,Uzbek,t,d,?,665,3
Chuvash,Yakut,t,h,?,665,3
Kazakh,Turkish,d,s,?,665,3
Kazakh,Uzbek,d,d,?,665,3
Kazakh,Yakut,d,h,?,665,3
Turkish,Uzbek,s,d,?,665,3
Turkish,Yakut,s,h,?,665,3
Uzbek,Yakut,d,h,?,665,3
Azerbaijani,Chuvash,ɑ,ɛ,?,665,4
Azerbaijani,Kazakh,ɑ,ɑ,?,665,4
Azerbaijani,Turkish,ɑ,a,?,665,4
Azerbaijani,Uzbek,ɑ,a,?,665,4
Azerbaijani,Yakut,ɑ,i,?,665,4
Chuvash,Kazakh,ɛ,ɑ,?,665,4
Chuvash,Turkish,ɛ,a,?,665,4
Chuvash,Uzbek,ɛ,a,?,665,4
Chuvash,Yakut,ɛ,i,?,665,4
Kazakh,Turkish,ɑ,a,?,665,4
Kazakh,Uzbek,ɑ,a,?,665,4
Kazakh,Yakut,ɑ,i,?,665,4
Turkish,Uzbek,a,a,?,665,4
Turkish,Yakut,a,i,?,665,4
Uzbek,Yakut,a,i,?,665,4
Azerbaijani,Chuvash,n,m,?,665,5
Azerbaijani,Kazakh,n,m,?,665,5
Azerbaijani,Turkish,n,n,?,665,5
Azerbaijani,Uzbek,n,m,?,665,5
Azerbaijani,Yakut,n,-,?,665,5
Chuvash,Kazakh,m,m,?,665,5
Chuvash,Turkish,m,n,?,665,5
Chuvash,Uzbek,m,m,?,665,5
Chuvash,Yakut,m,-,?,665,5
Kazakh,Turkish,m,n,?,665,5
Kazakh,Uzbek,m,m,?,665,5
Kazakh,Yakut,m,-,?,665,5
Turkish,Uzbek,n,m,?,665,5
Turkish,Yakut,n,-,?,665,5
Uzbek,Yakut,m,-,?,665,5
Azerbaijani,Kazakh,-,p,?,202,0
Azerbaijani,Turkish,-,tʃ,?,202,0
Azerbaijani,Uzbek,-,k,?,202,0
Chuvash,Kazakh,-,p,?,202,0
Chuvash,Turkish,-,tʃ,?,202,0
Chuvash,Uzbek,-,k,?,202,0
Kazakh,Turkish,p,tʃ,?,202,0
Kazakh,Uzbek,p,k,?,202,0
Kazakh,Yakut,p,-,?,202,0
Turkish,Uzbek,tʃ,k,?,202,0
Turkish,Yakut,tʃ,-,?,202,0
Uzbek,Yakut,k,-,?,202,0
Azerbaijani,Chuvash,u,a,?,202,1
Azerbaijani,Kazakh,u,e,?,202,1
Azerbaijani,Turkish,u,o,?,202,1
Azerbaijani,Uzbek,u,i,?,202,1
Azerbaijani,Yakut,u,o,?,202,1
Chuvash,Kazakh,a,e,?,202,1
Chuvash,Turkish,a,o,?,202,1
Chuvash,Uzbek,a,i,?,202,1
Chuvash,Yakut,a,o,?,202,1
Kazakh,Turkish,e,o,?,202,1
Kazakh,Uzbek,e,i,?,202,1
Kazakh,Yakut,e,o,?,202,1
Turkish,Uzbek,o,i,?,202,1
Turkish,Yakut,o,o,?,202,1
Uzbek,Yakut,i,o,?,202,1
Azerbaijani,Kazakh,-,ɾ,?,202,2
Azerbaijani,Uzbek,-,tʃ,?,202,2
Chuvash,Kazakh,-,ɾ,?,202,2
Chuvash,Uzbek,-,tʃ,?,202,2
Kazakh,Turkish,ɾ,-,?,202,2
Kazakh,Uzbek,ɾ,tʃ,?,202,2
Kazakh,Yakut,ɾ,-,?,202,2
Turkish,Uzbek,-,tʃ,?,202,2
Uzbek,Yakut,tʃ,-,?,202,2
Azerbaijani,Chuvash,ʃ,tɕ,?,202,3
Azerbaijani,Kazakh,ʃ,z,?,202,3
Azerbaijani,Turkish,ʃ,dʒ,?,202,3
Azerbaijani,Uzbek,ʃ,k,?,202,3
Azerbaijani,Yakut,ʃ,ɣ,?,202,3
Chuvash,Kazakh,tɕ,z,?,202,3
Chuvash,Turkish,tɕ,dʒ,?,202,3
Chuvash,Uzbek,tɕ,k,?,202,3
Chuvash,Yakut,tɕ,ɣ,?,202,3
Kazakh,Turkish,z,dʒ,?,202,3
Kazakh,Uzbek,z,k,?,202,3
Kazakh,Yakut,z,ɣ,?,202,3
Turkish,Uzbek,dʒ,k,?,202,3
Turkish,Yakut,dʒ,ɣ,?,202,3
Uzbek,Yakut,k,ɣ,?,202,3
Azerbaijani,Chuvash,ɑ,a,?,202,4
Azerbaijani,Kazakh,ɑ,e,?,202,4
Azerbaijani,Turkish,ɑ,u,?,202,4
Azerbaijani,Uzbek,ɑ,i,?,202,4
Azerbaijani,Yakut,ɑ,o,?,202,4
Chuvash,Kazakh,a,e,?,202,4
Chuvash,Turkish,a,u,?,202,4
Chuvash,Uzbek,a,i,?,202,4
Chuvash,Yakut,a,o,?,202,4
Kazakh,Turkish,e,u,?,202,4
Kazakh,Uzbek,e,i,?,202,4
Kazakh,Yakut,e,o,?,202,4
Turkish,Uzbek,u,i,?,202,4
Turkish,Yakut,u,o,?,202,4
Uzbek,Yakut,i,o,?,202,4
Azerbaijani,Kazakh,-,n,?,202,5
Azerbaijani,Uzbek,-,n,?,202,5
Chuvash,Kazakh,-,n,?,202,5
Chuvash,Uzbek,-,n,?,202,5
Kazakh,Turkish,n,-,?,202,5
Kazakh,Uzbek,n,n,?,202,5
Kazakh,Yakut,n,-,?,202,5
Turkish,Uzbek,-,n,?,202,5
Uzbek,Yakut,n,-,?,202,5
Azerbaijani,Kazakh,-,t,?,202,6
Azerbaijani,Uzbek,-,t,?,202,6
Chuvash,Kazakh,-,t,?,202,6
Chuvash,Uzbek,-,t,?,202,6
Kazakh,Turkish,t,-,?,202,6
Kazakh,Uzbek,t,t,?,202,6
Kazakh,Yakut,t,-,?,202,6
Turkish,Uzbek,-,t,?,202,6
Uzbek,Yakut,t,-,?,202,6
Azerbaijani,Uzbek,-,ɒ,?,202,7
Chuvash,Uzbek,-,ɒ,?,202,7
Kazakh,Uzbek,-,ɒ,?,202,7
Turkish,Uzbek,-,ɒ,?,202,7
Uzbek,Yakut,ɒ,-,?,202,7
Azerbaijani,Chuvash,g,-,?,202,8
Azerbaijani,Kazakh,g,-,?,202,8
Azerbaijani,Turkish,g,k,?,202,8
Azerbaijani,Uzbek,g,j,?,202,8
Azerbaijani,Yakut,g,-,?,202,8
Chuvash,Turkish,-,k,?,202,8
Chuvash,Uzbek,-,j,?,202,8
Kazakh,Turkish,-,k,?,202,8
Kazakh,Uzbek,-,j,?,202,8
Turkish,Uzbek,k,j,?,202,8
Turkish,Yakut,k,-,?,202,8
Uzbek,Yakut,j,-,?,202,8
Azerbaijani,Chuvash,-,a,?,129,0
Azerbaijani,Kazakh,-,e,?,129,0
Azerbaijani,Turkish,-,ɛ,?,129,0
Chuvash,Kazakh,a,e,?,129,0
Chuvash,Turkish,a,ɛ,?,129,0
Chuvash,Uzbek,a,-,?,129,0
Chuvash,Yakut,a,-,?,129,0
Kazakh,Turkish,e,ɛ,?,129,0
Kazakh,Uzbek,e,-,?,129,0
Kazakh,Yakut,e,-,?,129,0
Turkish,Uzbek,ɛ,-,?,129,0
Turkish,Yakut,ɛ,-,?,129,0
Azerbaijani,Chuvash,-,r,?,129,1
Azerbaijani,Kazakh,-,ɾ,?,129,1
Azerbaijani,Turkish,-,ɾ,?,129,1
Chuvash,Kazakh,r,ɾ,?,129,1
Chuvash,Turkish,r,ɾ,?,129,1
Chuvash,Uzbek,r,-,?,129,1
Chuvash,Yakut,r,-,?,129,1
Kazakh,Turkish,ɾ,ɾ,?,129,1
Kazakh,Uzbek,ɾ,-,?,129,1
Kazakh,Yakut,ɾ,-,?,129,1
Turkish,Uzbek,ɾ,-,?,129,1
Turkish,Yakut,ɾ,-,?,129,1
Azerbaijani,Turkish,-,k,?,129,2
Chuvash,Turkish,-,k,?,129,2
Kazakh,Turkish,-,k,?,129,2
Turkish,Uzbek,k,-,?,129,2
Turkish,Yakut,k,-,?,129,2
Azerbaijani,Turkish,-,ɛ,?,129,3
Chuvash,Turkish,-,ɛ,?,129,3
Kazakh,Turkish,-,ɛ,?,129,3
Turkish,Uzbek,ɛ,-,?,129,3
Turkish,Yakut,ɛ,-,?,129,3
Azerbaijani,Turkish,-,k,?,129,4
Chuvash,Turkish,-,k,?,129,4
Kazakh,Turkish,-,k,?,129,4
Turkish,Uzbek,k,-,?,129,4
Turkish,Yakut,k,-,?,129,4
Azerbaijani,Chuvash,-,+,?,129,5
Azerbaijani,Kazakh,-,+,?,129,5
Azerbaijani,Turkish,-,+,?,129,5
Chuvash,Kazakh,+,+,?,129,5
Chuvash,Turkish,+,+,?,129,5
Chuvash,Uzbek,+,-,?,129,5
Chuvash,Yakut,+,-,?,129,5
Kazakh,Turkish,+,+,?,129,5
Kazakh,Uzbek,+,-,?,129,5
Kazakh,Yakut,+,-,?,129,5
Turkish,Uzbek,+,-,?,129,5
Turkish,Yakut,+,-,?,129,5
Azerbaijani,Chuvash,-,ɕ,?,129,6
Chuvash,Kazakh,ɕ,-,?,129,6
Chuvash,Turkish,ɕ,-,?,129,6
Chuvash,Uzbek,ɕ,-,?,129,6
Chuvash,Yakut,ɕ,-,?,129,6
Azerbaijani,Chuvash,-,ɯ,?,129,7
Chuvash,Kazakh,ɯ,-,?,129,7
Chuvash,Turkish,ɯ,-,?,129,7
Chuvash,Uzbek,ɯ,-,?,129,7
Chuvash,Yakut,ɯ,-,?,129,7
Azerbaijani,Chuvash,-,n,?,129,8
Chuvash,Kazakh,n,-,?,129,8
Chuvash,Turkish,n,-,?,129,8
Chuvash,Uzbek,n,-,?,129,8
Chuvash,Yakut,n,-,?,129,8
Azerbaijani,Chuvash,-,+,?,129,9
Chuvash,Kazakh,+,-,?,129,9
Chuvash,Turkish,+,-,?,129,9
Chuvash,Uzbek,+,-,?,129,9
Chuvash,Yakut,+,-,?,129,9
Azerbaijani,Kazakh,-,b,?,129,10
Azerbaijani,Turkish,-,tʃ,?,129,10
Azerbaijani,Uzbek,-,b,?,129,10
Chuvash,Kazakh,-,b,?,129,10
Chuvash,Turkish,-,tʃ,?,129,10
Chuvash,Uzbek,-,b,?,129,10
Kazakh,Turkish,b,tʃ,?,129,10
Kazakh,Uzbek,b,b,?,129,10
Kazakh,Yakut,b,-,?,129,10
Turkish,Uzbek,tʃ,b,?,129,10
Turkish,Yakut,tʃ,-,?,129,10
Uzbek,Yakut,b,-,?,129,10
Azerbaijani,Chuvash,ɔ,a,?,129,11
Azerbaijani,Kazakh,ɔ,ɑ,?,129,11
Azerbaijani,Turkish,ɔ,o,?,129,11
Azerbaijani,Uzbek,ɔ,ɒ,?,129,11
Azerbaijani,Yakut,ɔ,uo,?,129,11
Chuvash,Kazakh,a,ɑ,?,129,11
Chuvash,Turkish,a,o,?,129,11
Chuvash,Uzbek,a,ɒ,?,129,11
Chuvash,Yakut,a,uo,?,129,11
Kazakh,Turkish,ɑ,o,?,129,11
Kazakh,Uzbek,ɑ,ɒ,?,129,11
Kazakh,Yakut,ɑ,uo,?,129,11
Turkish,Uzbek,o,ɒ,?,129,11
Turkish,Yakut,o,uo,?,129,11
Uzbek,Yakut,ɒ,uo,?,129,11
Azerbaijani,Chuvash,ɣ,tɕ,?,129,12
Azerbaijani,Kazakh,ɣ,-,?,129,12
Azerbaijani,Turkish,ɣ,dʒ,?,129,12
Azerbaijani,Uzbek,ɣ,-,?,129,12
Azerbaijani,Yakut,ɣ,-,?,129,12
Chuvash,Kazakh,tɕ,-,?,129,12
Chuvash,Turkish,tɕ,dʒ,?,129,12
Chuvash,Uzbek,tɕ,-,?,129,12
Chuvash,Yakut,tɕ,-,?,129,12
Kazakh,Turkish,-,dʒ,?,129,12
Turkish,Uzbek,dʒ,-,?,129,12
Turkish,Yakut,dʒ,-,?,129,12
Azerbaijani,Chuvash,l,-,?,129,13
Azerbaijani,Kazakh,l,l,?,129,13
Azerbaijani,Turkish,l,-,?,129,13
Azerbaijani,Uzbek,l,l,?,129,13
Azerbaijani,Yakut,l,l,?,129,13
Chuvash,Kazakh,-,l,?,129,13
Chuvash,Uzbek,-,l,?,129,13
Chuvash,Yakut,-,l,?,129,13
Kazakh,Turkish,l,-,?,129,13
Kazakh,Uzbek,l,l,?,129,13
Kazakh,Yakut,l,l,?,129,13
Turkish,Uzbek,-,l,?,129,13
Turkish,Yakut,-,l,?,129,13
Uzbek,Yakut,l,l,?,129,13
Azerbaijani,Chuvash,ɑ,a,?,129,14
Azerbaijani,Kazakh,ɑ,ɑ,?,129,14
Azerbaijani,Turkish,ɑ,u,?,129,14
Azerbaijani,Uzbek,ɑ,a,?,129,14
Azerbaijani,Yakut,ɑ,-,?,129,14
Chuvash,Kazakh,a,ɑ,?,129,14
Chuvash,Turkish,a,u,?,129,14
Chuvash,Uzbek,a,a,?,129,14
Chuvash,Yakut,a,-,?,129,14
Kazakh,Turkish,ɑ,u,?,129,14
Kazakh,Uzbek,ɑ,a,?,129,14
Kazakh,Yakut,ɑ,-,?,129,14
Turkish,Uzbek,u,a,?,129,14
Turkish,Yakut,u,-,?,129,14
Uzbek,Yakut,a,-,?,129,14
Azerbaijani,Chuvash,n,-,?,129,15
Azerbaijani,Kazakh,n,-,?,129,15
Azerbaijani,Turkish,n,k,?,129,15
Azerbaijani,Uzbek,n,-,?,129,15
Azerbaijani,Yakut,n,-,?,129,15
Chuvash,Turkish,-,k,?,129,15
Kazakh,Turkish,-,k,?,129,15
Turkish,Uzbek,k,-,?,129,15
Turkish,Yakut,k,-,?,129,15
Azerbaijani,Chuvash,g,χ,?,530,0
Azerbaijani,Kazakh,g,q,?,530,0
Azerbaijani,Turkish,g,k,?,530,0
Azerbaijani,Uzbek,g,q,?,530,0
