language,gloss,form,ipa_tokens,cogid_source,raw_score,adjusted_score,lexstat_penalized,yakut_artifact_flag,thin_lang_flag,n_tokens,n_lookups
Yakut,tear,xaɾax_uːta,x a ɾ a x + uː t a,northeuralex,-1.0935,-1.0935,False,False,False,9,8
Yakut,flavour,amtan,a m t a n,northeuralex,-0.996,-0.996,False,False,False,5,5
Yakut,odour,sɯt,s ɯ t,northeuralex,-1.1856,-1.1856,False,False,False,3,3
Yakut,sleep,utujuː,u t u j uː,northeuralex,-1.0715,-1.0715,False,False,False,5,5
Yakut,dream,tyːl,t yː l,northeuralex,-0.9631,-0.9631,False,False,False,3,3
Yakut,sky,xalːaːn,x a lː aː n,northeuralex,-1.0195,-1.0195,False,False,False,5,5
Yakut,sun,kyn,k y n,northeuralex,-1.1079,-1.1079,False,False,False,3,3
Yakut,moon,ɯj,ɯ j,northeuralex,-1.0338,-1.0338,False,False,False,2,2
Yakut,star,sulus,s u l u s,northeuralex,-1.0711,-1.0711,False,False,False,5,5
Yakut,air,salɡɯn,s a l g ɯ n,northeuralex,-0.9596,-0.9596,False,False,False,6,6
Yakut,wind,tɯ͡al,t ɯa l,northeuralex,-0.9903,-0.9903,False,False,False,3,3
Yakut,wave,dolɡun,d o l g u n,northeuralex,-1.0004,-1.0004,False,False,False,6,6
Yakut,wave,balxaːn,b a l x aː n,northeuralex,-0.8926,-0.8926,False,False,False,6,6
Yakut,water,uː,uː,northeuralex,-1.3209,-1.3209,False,False,False,1,1
Yakut,stone,taːs,t aː s,northeuralex,-1.1404,-1.1404,False,False,False,3,3
Yakut,ground,siɾ,s i ɾ,northeuralex,-1.2056,-1.2056,False,False,False,3,3
Yakut,earth,bu͡oɾ,b uo ɾ,northeuralex,-1.1289,-1.1289,False,False,False,3,3
Yakut,dust,bɯːl,b ɯː l,northeuralex,-0.9468,-0.9468,False,False,False,3,3
Yakut,smoke,buɾu͡o,b u ɾ uo,northeuralex,-1.0906,-1.0906,False,False,False,4,4
Yakut,spark,kɯːm,k ɯː m,northeuralex,-1.2328,-1.2328,False,False,False,3,3
Yakut,fire,u͡ot,uo t,northeuralex,-1.2245,-1.2245,False,False,False,2,2
Yakut,light,u͡ot,uo t,northeuralex,-1.2245,-1.2245,False,False,False,2,2
Yakut,shadow,kylyk,k y l y k,northeuralex,-1.1911,-1.1911,False,False,False,5,5
Yakut,weather,kyn-ɟɯl,k y n ɟ ɯ l,northeuralex,-1.0623,-1.0623,False,False,False,6,6
Yakut,fog,tuman,t u m a n,northeuralex,-1.0026,-1.0026,False,False,False,5,5
Yakut,cloud,bɯlɯt,b ɯ l ɯ t,northeuralex,-0.9736,-0.9736,False,False,False,5,5
Yakut,rain,samɯːɾ,s a m ɯː ɾ,northeuralex,-1.197,-1.197,False,False,False,5,5
Yakut,snow,xaːɾ,x aː ɾ,northeuralex,-1.0856,-1.0856,False,False,False,3,3
Yakut,ice,muːs,m uː s,northeuralex,-1.3329,-1.3329,False,False,False,3,3
Yakut,frost,tɯmnɯː,t ɯ m n ɯː,northeuralex,-1.0856,-1.0856,False,False,False,5,5
Yakut,chill,tɯmnɯː,t ɯ m n ɯː,northeuralex,-1.0856,-1.0856,False,False,False,5,5
Yakut,heat,kujaːs,k u j aː s,northeuralex,-1.0831,-1.0831,False,False,False,5,5
Yakut,hoarfrost,kɯɾɯ͡a,k ɯ ɾ ɯa,northeuralex,-1.1355,-1.1355,False,False,False,4,4
Yakut,rainbow,kustuk,k u s t u k,northeuralex,-1.1172,-1.1172,False,False,False,6,6
Yakut,thunder,etiŋ,e t i ŋ,northeuralex,-1.0398,-1.0398,False,False,False,4,4
Yakut,current,syːɾyk,s yː ɾ y k,northeuralex,-1.2489,-1.2489,False,False,False,5,5
Yakut,drop,tamːax,t a mː a x,northeuralex,-2.0356,-2.0356,False,False,False,5,5
Yakut,drop,xaːpːɯla,x aː pː ɯ l a,northeuralex,-1.015,-1.015,False,False,False,6,6
Yakut,foam,kyːɡen,k yː g e n,northeuralex,-0.9849,-0.9849,False,False,False,5,5
Yakut,dirt,kiɾ,k i ɾ,northeuralex,-1.13,-1.13,False,False,False,3,3
Yakut,lake,ky͡øl,k yø l,northeuralex,-1.0338,-1.0338,False,False,False,3,3
Yakut,swamp,badaɾaːn,b a d a ɾ aː n,northeuralex,-0.9716,-0.9716,False,False,False,7,7
Yakut,moor,ɟebeɾe,ɟ e b e ɾ e,northeuralex,-1.0434,-1.0434,False,True,False,6,6
Yakut,meadow,xoduha,x o d u h a,northeuralex,-1.1421,-1.1421,False,False,False,6,6
Yakut,forest,ojuːɾ,o j uː ɾ,northeuralex,-1.2102,-1.2102,False,False,False,4,4
Yakut,hill,bulɡuɲːax,b u l g u ɲː a x,northeuralex,-1.0086,-1.0086,False,False,False,8,8
Yakut,elevation,yɾdel,y ɾ d e l,northeuralex,-1.1016,-1.1016,False,False,False,5,5
Yakut,mountain,xaja,x a j a,northeuralex,-1.0141,-1.0141,False,False,False,4,4
Yakut,summit,cɯpcaːl,c ɯ p c aː l,northeuralex,-1.0674,-1.0674,False,False,False,6,6
Yakut,cave,xaja_xaspaɣa,x a j a + x a s p a ɣ a,northeuralex,-1.126,-1.126,False,False,False,12,11
Yakut,cave,køŋys,k ø ŋ y s,northeuralex,-1.2336,-1.2336,False,False,False,5,5
Yakut,slope,eni͡e,e n ie,northeuralex,-0.9636,-0.9636,False,False,False,3,3
Yakut,source,ɟyːkte,ɟ yː k t e,northeuralex,-1.1261,-1.1261,False,False,False,5,5
Yakut,brook,yɾyje,y ɾ y j e,northeuralex,-1.2158,-1.2158,False,False,False,5,5
Yakut,river,øɾys,ø ɾ y s,northeuralex,-1.299,-1.299,False,False,False,4,4
Yakut,shore,bi͡eɾek,b ie ɾ e k,northeuralex,-1.0783,-1.0783,False,False,False,5,5
Yakut,coast,kɯtɯl,k ɯ t ɯ l,northeuralex,-1.017,-1.017,False,False,False,5,5
Yakut,land,kuɾaːnax_siɾ,k u ɾ aː n a x + s i ɾ,northeuralex,-1.0613,-1.0613,False,False,False,11,10
Yakut,sea,mu͡oɾa,m uo ɾ a,northeuralex,-1.179,-1.179,False,False,False,4,4
Yakut,"cove, bay",xomo,x o m o,northeuralex,-1.3356,-1.3356,False,False,False,4,4
Yakut,"cove, bay",buxta,b u x t a,northeuralex,-1.027,-1.027,False,False,False,5,5
Yakut,island,aɾɯː,a ɾ ɯː,northeuralex,-1.1024,-1.1024,False,False,False,3,3
Yakut,flower,sibekːi,s i b e kː i,northeuralex,-0.999,-0.999,False,False,False,6,6
Yakut,grass,ot,o t,northeuralex,-1.2624,-1.2624,False,False,False,2,2
Yakut,trunk,umnas,u m n a s,northeuralex,-1.0554,-1.0554,False,False,False,5,5
Yakut,limb,mutuk,m u t u k,northeuralex,-1.1012,-1.1012,False,False,False,5,5
Yakut,twig,labaː,l a b aː,northeuralex,-0.8715,-0.8715,False,False,False,4,4
Yakut,birch,xatɯŋ,x a t ɯ ŋ,northeuralex,-1.0539,-1.0539,False,False,False,5,5
Yakut,pine,bes,b e s,northeuralex,-1.0887,-1.0887,False,False,False,3,3
Yakut,willow,y͡øt,yø t,northeuralex,-1.1976,-1.1976,False,False,False,2,2
Yakut,willow,talax,t a l a x,northeuralex,-0.9694,-0.9694,False,False,False,5,5
Yakut,fir,xaɾɯja,x a ɾ ɯ j a,northeuralex,-1.0432,-1.0432,False,False,False,6,6
Yakut,fur,tiɾiː,t i ɾ iː,northeuralex,-1.04,-1.04,False,False,False,4,4
Yakut,wing,kɯnat,k ɯ n a t,northeuralex,-0.9906,-0.9906,False,False,False,5,5
Yakut,claw,tɯŋɯɾax,t ɯ ŋ ɯ ɾ a x,northeuralex,-1.0675,-1.0675,False,False,False,7,7
Yakut,paw,bapːaɣaj,b a pː a ɣ a j,northeuralex,-1.1084,-1.1084,False,False,False,7,7
Yakut,nest,uja,u j a,northeuralex,-0.9667,-0.9667,False,False,False,3,3
Yakut,lair,xoɾoːn,x o ɾ oː n,northeuralex,-1.072,-1.072,False,False,False,5,5
Yakut,animal,kɯːl,k ɯː l,northeuralex,-1.019,-1.019,False,False,False,3,3
Yakut,animal,xaɾamaj,x a ɾ a m a j,northeuralex,-1.0609,-1.0609,False,False,False,7,7
Yakut,flock,y͡øɾ,yø ɾ,northeuralex,-1.2044,-1.2044,False,False,False,2,2
Yakut,cow,ɯnax,ɯ n a x,northeuralex,-0.9746,-0.9746,False,False,False,4,4
Yakut,bull,oɣus,o ɣ u s,northeuralex,-1.3842,-1.3842,False,False,False,4,4
Yakut,horse,sɯlɡɯ,s ɯ l g ɯ,northeuralex,-1.044,-1.044,False,False,False,5,5
Yakut,sheep,ovt͡sa,o v ts a,northeuralex,-0.7795,-0.7795,False,False,False,4,4
Yakut,pig,sibiːɲːe,s i b iː ɲː e,northeuralex,-1.0977,-1.0977,False,False,False,6,6
Yakut,cat,ku͡oska,k uo s k a,northeuralex,-1.1873,-1.1873,False,False,False,5,5
Yakut,bear,ehe,e h e,northeuralex,-1.0097,-1.0097,False,True,False,3,3
Yakut,squirrel,tiːŋ,t iː ŋ,northeuralex,-0.953,-0.953,False,False,False,3,3
Yakut,elk,tajax,t a j a x,northeuralex,-1.0319,-1.0319,False,False,False,5,5
Yakut,fox,sahɯl,s a h ɯ l,northeuralex,-1.0289,-1.0289,False,False,False,5,5
Yakut,hare,ku͡obax,k uo b a x,northeuralex,-1.1084,-1.1084,False,False,False,5,5
Yakut,mouse,kutujax,k u t u j a x,northeuralex,-1.0441,-1.0441,False,False,False,7,7
Yakut,wolf,bøɾø,b ø ɾ ø,northeuralex,-1.1147,-1.1147,False,False,False,4,4
Yakut,swarm,bøløx,b ø l ø x,northeuralex,-1.04,-1.04,False,False,False,5,5
Yakut,chicken,kuːɾusːa,k uː ɾ u sː a,northeuralex,-1.0993,-1.0993,False,False,False,6,6
Yakut,cock,bøtyːk,b ø t yː k,northeuralex,-1.0987,-1.0987,False,False,False,5,5
Yakut,goose,xaːs,x aː s,northeuralex,-1.169,-1.169,False,False,False,3,3
Yakut,eagle,xotoj,x o t o j,northeuralex,-1.2234,-1.2234,False,False,False,5,5
Yakut,duck,kus,k u s,northeuralex,-1.1612,-1.1612,False,False,False,3,3
Yakut,owl,mekciɾɡe,m e k c i ɾ g e,northeuralex,-1.1156,-1.1156,False,False,False,8,8
Yakut,crane,tuɾuja,t u ɾ u j a,northeuralex,-1.0161,-1.0161,False,False,False,6,6
Yakut,crow,tuɾaːx,t u ɾ aː x,northeuralex,-1.0672,-1.0672,False,False,False,5,5
Yakut,cuckoo,keɣe,k e ɣ e,northeuralex,-1.2156,-1.2156,False,True,False,4,4
Yakut,swan,kuba,k u b a,northeuralex,-0.9957,-0.9957,False,False,False,4,4
Yakut,perch,alɯhaɾ,a l ɯ h a ɾ,northeuralex,-0.9728,-0.9728,False,False,False,6,6
Yakut,pike,soɾdon,s o ɾ d o n,northeuralex,-1.2086,-1.2086,False,False,False,6,6
Yakut,snake,moɣoj,m o ɣ o j,northeuralex,-1.3814,-1.3814,False,False,False,5,5
Yakut,snake,eɾi͡en_y͡øn,e ɾ ie n + yø n,northeuralex,-0.9967,-0.9967,False,False,False,7,6
Yakut,worm,y͡øn,yø n,northeuralex,-0.9862,-0.9862,False,False,False,2,2
Yakut,spider,oːɣuj,oː ɣ u j,northeuralex,-1.1704,-1.1704,False,False,False,4,4
Yakut,ant,kɯmɯɾdaɣas,k ɯ m ɯ ɾ d a ɣ a s,northeuralex,-1.2009,-1.2009,False,False,False,10,10
Yakut,gnat,kumaːɾ,k u m aː ɾ,northeuralex,-1.0989,-1.0989,False,False,False,5,5
Yakut,fly,saxsɯɾɣa,s a x s ɯ ɾ ɣ a,northeuralex,-1.2231,-1.2231,False,False,False,8,8
Yakut,butterfly,lɯ͡ax,l ɯa x,northeuralex,-1.0189,-1.0189,False,False,False,3,3
Yakut,butterfly,yɾymecːi,y ɾ y m e cː i,northeuralex,-1.3071,-1.3071,False,False,False,7,7
Yakut,berry,oton,o t o n,northeuralex,-1.1566,-1.1566,False,False,False,4,4
Yakut,apple,jabloko,j a b l o k o,northeuralex,-1.0715,-1.0715,False,False,False,7,7
Yakut,mushroom,telːej,t e lː e j,northeuralex,-1.0739,-1.0739,False,True,False,5,5
Yakut,onion,luːk,l uː k,northeuralex,-1.0435,-1.0435,False,False,False,3,3
Yakut,grain,si͡eme,s ie m e,northeuralex,-1.222,-1.222,False,False,False,4,4
Yakut,hay,ot,o t,northeuralex,-1.2624,-1.2624,False,False,False,2,2
Yakut,"peel, husk",xax,x a x,northeuralex,-1.107,-1.107,False,False,False,3,3
Yakut,pit,ɟaːma,ɟ aː m a,northeuralex,-1.1246,-1.1246,False,False,False,4,4
Yakut,trap,soxso,s o x s o,northeuralex,-1.3533,-1.3533,False,False,False,5,5
Yakut,noose,uktaː,u k t aː,northeuralex,-1.0425,-1.0425,False,False,False,4,4
Yakut,track,su͡ol,s uo l,northeuralex,-1.1274,-1.1274,False,False,False,3,3
Yakut,ash,kyl,k y l,northeuralex,-1.1041,-1.1041,False,False,False,3,3
Yakut,filth,badaɾaːn,b a d a ɾ aː n,northeuralex,-0.9716,-0.9716,False,False,False,7,7
Yakut,iron,timiɾ,t i m i ɾ,northeuralex,-1.1592,-1.1592,False,False,False,5,5
Yakut,gold,kømys,k ø m y s,northeuralex,-1.306,-1.306,False,False,False,5,5
Yakut,gold,kɯhɯl_kømys,k ɯ h ɯ l + k ø m y s,northeuralex,-1.1591,-1.1591,False,False,False,11,10
Yakut,silver,kømys,k ø m y s,northeuralex,-1.306,-1.306,False,False,False,5,5
Yakut,silver,yɾyŋ_kømys,y ɾ y ŋ + k ø m y s,northeuralex,-1.289,-1.289,False,False,False,10,9
Yakut,coal,cox,c o x,northeuralex,-1.2911,-1.2911,False,False,False,3,3
Yakut,glass,østy͡økyle,ø s t yø k y l e,northeuralex,-1.1573,-1.1573,False,False,False,8,8
Yakut,clay,tu͡oj,t uo j,northeuralex,-1.1436,-1.1436,False,False,False,3,3
Yakut,sand,kumax,k u m a x,northeuralex,-1.1117,-1.1117,False,False,False,5,5
Yakut,human,kihi,k i h i,northeuralex,-1.1212,-1.1212,False,False,False,4,4
Yakut,child,oɣo,o ɣ o,northeuralex,-1.5383,-1.5383,False,False,False,3,3
Yakut,boy,u͡ol,uo l,northeuralex,-1.0074,-1.0074,False,False,False,2,2
Yakut,girl,kɯːs_oɣo,k ɯː s + o ɣ o,northeuralex,-1.395,-1.395,False,False,False,7,6
Yakut,family,keɾɡen,k e ɾ g e n,northeuralex,-0.9833,-0.9833,False,False,False,6,6
Yakut,grandfather,ehe,e h e,northeuralex,-1.0097,-1.0097,False,True,False,3,3
Yakut,grandmother,ebe,e b e,northeuralex,-0.9579,-0.9579,False,True,False,3,3
Yakut,parents,aɣa-ije,a ɣ a i j e,northeuralex,-1.1244,-1.1244,False,False,False,6,6
Yakut,father,aɣa,a ɣ a,northeuralex,-1.2192,-1.2192,False,False,False,3,3
Yakut,mother,ije,i j e,northeuralex,-1.0297,-1.0297,False,False,False,3,3
Yakut,son,u͡ol,uo l,northeuralex,-1.0074,-1.0074,False,False,False,2,2
Yakut,daughter,kɯːs,k ɯː s,northeuralex,-1.2517,-1.2517,False,False,False,3,3
Yakut,brother,ubaj,u b a j,northeuralex,-0.956,-0.956,False,False,False,4,4
Yakut,brother,bɯɾaːt,b ɯ ɾ aː t,northeuralex,-1.0361,-1.0361,False,False,False,5,5
Yakut,sister,aɣas,a ɣ a s,northeuralex,-1.2562,-1.2562,False,False,False,4,4
Yakut,sister,balɯs,b a l ɯ s,northeuralex,-0.9978,-0.9978,False,False,False,5,5
Yakut,uncle,taːj,t aː j,northeuralex,-1.0118,-1.0118,False,False,False,3,3
Yakut,uncle,abaɣa,a b a ɣ a,northeuralex,-1.1048,-1.1048,False,False,False,5,5
Yakut,aunt,eɟiːj,e ɟ iː j,northeuralex,-1.0146,-1.0146,False,False,False,4,4
Yakut,husband,eɾ,e ɾ,northeuralex,-1.046,-1.046,False,True,False,2,2
Yakut,wife,ojox,o j o x,northeuralex,-1.2534,-1.2534,False,False,False,4,4
Yakut,joy,y͡øɾyː,yø ɾ yː,northeuralex,-1.1753,-1.1753,False,False,False,3,3
Yakut,laughter,kylyː,k y l yː,northeuralex,-1.1073,-1.1073,False,False,False,4,4
Yakut,happiness,ɟol,ɟ o l,northeuralex,-1.1284,-1.1284,False,False,False,3,3
Yakut,happiness,soɾɡu,s o ɾ g u,northeuralex,-1.1787,-1.1787,False,False,False,5,5
Yakut,grief,kutuɾɣan,k u t u ɾ ɣ a n,northeuralex,-1.0885,-1.0885,False,False,False,8,8
Yakut,wish,baɣaɾɯː,b a ɣ a ɾ ɯː,northeuralex,-1.1577,-1.1577,False,False,False,6,6
Yakut,desire,baɣa,b a ɣ a,northeuralex,-1.1454,-1.1454,False,False,False,4,4
Yakut,spirit,tɯːn,t ɯː n,northeuralex,-1.0105,-1.0105,False,False,False,3,3
Yakut,thought,sanaː,s a n aː,northeuralex,-0.9853,-0.9853,False,False,False,4,4
Yakut,memory,øj,ø j,northeuralex,-1.0954,-1.0954,False,False,False,2,2
Yakut,mind,øj,ø j,northeuralex,-1.0954,-1.0954,False,False,False,2,2
Yakut,meaning,su͡olta,s uo l t a,northeuralex,-1.0856,-1.0856,False,False,False,5,5
Yakut,reason,tøɾy͡øt,t ø ɾ yø t,northeuralex,-1.1649,-1.1649,False,False,False,5,5
Yakut,truth,kɯɾɟɯk,k ɯ ɾ ɟ ɯ k,northeuralex,-1.1441,-1.1441,False,False,False,6,6
Yakut,talk,besi͡ede,b e s ie d e,northeuralex,-1.1201,-1.1201,False,False,False,6,6
Yakut,talk,kepsetiː,k e p s e t iː,northeuralex,-1.0773,-1.0773,False,False,False,7,7
Yakut,fairy tale,ostu͡oɾuja,o s t uo ɾ u j a,northeuralex,-1.1569,-1.1569,False,False,False,8,8
Yakut,story,kepseːn,k e p s eː n,northeuralex,-1.0557,-1.0557,False,False,False,6,6
Yakut,message,bilːeɾilːiː,b i lː e ɾ i lː iː,northeuralex,-1.0947,-1.0947,False,False,False,8,8
Yakut,news,sonun,s o n u n,northeuralex,-1.0251,-1.0251,False,False,False,5,5
Yakut,name,aːt,aː t,northeuralex,-1.0269,-1.0269,False,False,False,2,2
Yakut,puzzle,taːbɯɾɯn,t aː b ɯ ɾ ɯ n,northeuralex,-0.9925,-0.9925,False,False,False,7,7
Yakut,speech,etiː,e t iː,northeuralex,-0.9618,-0.9618,False,False,False,3,3
Yakut,language,tɯl,t ɯ l,northeuralex,-0.9528,-0.9528,False,False,False,3,3
Yakut,voice,ku͡olas,k uo l a s,northeuralex,-1.093,-1.093,False,False,False,5,5
Yakut,word,tɯl,t ɯ l,northeuralex,-0.9528,-0.9528,False,False,False,3,3
Yakut,sign,beli͡e,b e l ie,northeuralex,-0.9508,-0.9508,False,False,False,4,4
Yakut,call,ɯŋɯɾɯː,ɯ ŋ ɯ ɾ ɯː,northeuralex,-1.0969,-1.0969,False,False,False,5,5
Yakut,noise,ajdaːn,a j d aː n,northeuralex,-0.9599,-0.9599,False,False,False,5,5
Yakut,sound,tɯ͡as,t ɯa s,northeuralex,-1.2231,-1.2231,False,False,False,3,3
Yakut,tone,doɾɣoːn,d o ɾ ɣ oː n,northeuralex,-1.1979,-1.1979,False,False,False,6,6
Yakut,song,ɯɾɯ͡a,ɯ ɾ ɯa,northeuralex,-1.1338,-1.1338,False,False,False,3,3
Yakut,calm,uː_cuːmpu,uː + c uː m p u,northeuralex,-1.2273,-1.2273,False,False,False,7,6
Yakut,people,ɟon,ɟ o n,northeuralex,-1.1322,-1.1322,False,False,False,3,3
Yakut,nation,ɟon,ɟ o n,northeuralex,-1.1322,-1.1322,False,False,False,3,3
Yakut,nation,noɾu͡ot,n o ɾ uo t,northeuralex,-1.1336,-1.1336,False,False,False,5,5
Yakut,work,yle,y l e,northeuralex,-1.0489,-1.0489,False,False,False,3,3
Yakut,guest,ɯ͡alɟɯt,ɯa l ɟ ɯ t,northeuralex,-1.0704,-1.0704,False,False,False,5,5
Yakut,gift,belex,b e l e x,northeuralex,-0.9464,-0.9464,False,True,False,5,5
Yakut,game,oːɲːuː,oː ɲː uː,northeuralex,-1.2178,-1.2178,False,False,False,3,3
Yakut,company,obɕːʲestvo,o b ɕʲː e s t v o,northeuralex,-0.9958,-0.9958,False,False,False,8,8
Yakut,help,kømø,k ø m ø,northeuralex,-1.2172,-1.2172,False,False,False,4,4
Yakut,friend,doɣoɾ,d o ɣ o ɾ,northeuralex,-1.3952,-1.3952,False,False,False,5,5
Yakut,companion,atas,a t a s,northeuralex,-1.089,-1.089,False,False,False,4,4
Yakut,matter,ɟɯ͡ala,ɟ ɯa l a,northeuralex,-1.0263,-1.0263,False,False,False,4,4
Yakut,count,axsaːn,a x s aː n,northeuralex,-1.026,-1.026,False,False,False,5,5
Yakut,sort,biːs,b iː s,northeuralex,-1.0328,-1.0328,False,False,False,3,3
Yakut,piece,kɯɾbas,k ɯ ɾ b a s,northeuralex,-1.0962,-1.0962,False,False,False,6,6
Yakut,part,iɾeːt,i ɾ eː t,northeuralex,-1.0876,-1.0876,False,False,False,4,4
Yakut,half,aŋaɾ,a ŋ a ɾ,northeuralex,-0.9877,-0.9877,False,False,False,4,4
Yakut,circle,tøɡyɾyk,t ø g y ɾ y k,northeuralex,-1.2267,-1.2267,False,False,False,7,7
Yakut,circle,tøɡyɾymte,t ø g y ɾ y m t e,northeuralex,-1.2039,-1.2039,False,False,False,9,9
Yakut,cross,kiɾi͡es,k i ɾ ie s,northeuralex,-1.1985,-1.1985,False,False,False,5,5
Yakut,line,suɾaːhɯn,s u ɾ aː h ɯ n,northeuralex,-1.0366,-1.0366,False,False,False,7,7
Yakut,stroke,suɾaːhɯn,s u ɾ aː h ɯ n,northeuralex,-1.0366,-1.0366,False,False,False,7,7
Yakut,gap,aɾɯt,a ɾ ɯ t,northeuralex,-1.0623,-1.0623,False,False,False,4,4
Yakut,distance,ɯɾaːx,ɯ ɾ aː x,northeuralex,-1.0857,-1.0857,False,False,False,4,4
Yakut,area,siɾ,s i ɾ,northeuralex,-1.2056,-1.2056,False,False,False,3,3
Yakut,space,aɾɯt,a ɾ ɯ t,northeuralex,-1.0623,-1.0623,False,False,False,4,4
Yakut,place,siɾ,s i ɾ,northeuralex,-1.2056,-1.2056,False,False,False,3,3
Yakut,side,øɾyt,ø ɾ y t,northeuralex,-1.233,-1.233,False,False,False,4,4
Yakut,side,siɾej,s i ɾ e j,northeuralex,-1.1147,-1.1147,False,False,False,5,5
Yakut,middle,oɾto,o ɾ t o,northeuralex,-1.2658,-1.2658,False,False,False,4,4
Yakut,item,pɾʲedmʲet,p ɾʲ e d mʲ e t,northeuralex,-0.7815,-0.7815,False,False,False,7,7
Yakut,thing,mal,m a l,northeuralex,-0.9741,-0.9741,False,False,False,3,3
Yakut,fringe,kɯtɯː,k ɯ t ɯː,northeuralex,-1.1443,-1.1443,False,False,False,4,4
Yakut,fringe,ojoɣos,o j o ɣ o s,northeuralex,-1.3975,-1.3975,False,False,False,6,6
Yakut,edge,kɯɾɯː,k ɯ ɾ ɯː,northeuralex,-1.1477,-1.1477,False,False,False,4,4
Yakut,corner,munːuk,m u nː u k,northeuralex,-1.1167,-1.1167,False,False,False,5,5
Yakut,tip,cɯpcaːl,c ɯ p c aː l,northeuralex,-1.0674,-1.0674,False,False,False,6,6
Yakut,end,tøbø,t ø b ø,northeuralex,-1.1113,-1.1113,False,False,False,4,4
Yakut,hole,teheɣes,t e h e ɣ e s,northeuralex,-1.1781,-1.1781,False,True,False,7,7
Yakut,hole,ɟøløɣøs,ɟ ø l ø ɣ ø s,northeuralex,-1.2472,-1.2472,False,False,False,7,7
Yakut,angle,munːuk,m u nː u k,northeuralex,-1.1167,-1.1167,False,False,False,5,5
Yakut,pattern,ohu͡oɾ,o h uo ɾ,northeuralex,-1.2408,-1.2408,False,False,False,4,4
Yakut,size,keːmej,k eː m e j,northeuralex,-1.081,-1.081,False,False,False,5,5
Yakut,length,usta,u s t a,northeuralex,-1.0973,-1.0973,False,False,False,4,4
Yakut,height,yɾdyk,y ɾ d y k,northeuralex,-1.3014,-1.3014,False,False,False,5,5
Yakut,weight,ɯjaːhɯn,ɯ j aː h ɯ n,northeuralex,-0.9773,-0.9773,False,False,False,6,6
Yakut,amount,axsaːn,a x s aː n,northeuralex,-1.026,-1.026,False,False,False,5,5
Yakut,heap,cømcøx,c ø m c ø x,northeuralex,-1.2405,-1.2405,False,False,False,6,6
Yakut,row,kekːe,k e kː e,northeuralex,-0.8882,-0.8882,False,True,False,4,4
Yakut,boat,oŋoco,o ŋ o c o,northeuralex,-1.295,-1.295,False,False,False,5,5
Yakut,oar,eɾdiː,e ɾ d iː,northeuralex,-1.0358,-1.0358,False,False,False,4,4
Yakut,sleigh,sɯ͡aɾɣa,s ɯa ɾ ɣ a,northeuralex,-1.2796,-1.2796,False,False,False,5,5
Yakut,ski,xajɯhaɾ,x a j ɯ h a ɾ,northeuralex,-1.0484,-1.0484,False,False,False,7,7
Yakut,campfire,kutaː,k u t aː,northeuralex,-1.0425,-1.0425,False,False,False,4,4
Yakut,load,ɯ͡aɾaxan,ɯa ɾ a x a n,northeuralex,-1.0118,-1.0118,False,False,False,6,6
Yakut,walk,xaːmɯː,x aː m ɯː,northeuralex,-1.1744,-1.1744,False,False,False,4,4
Yakut,step,xaɾdɯː,x a ɾ d ɯː,northeuralex,-1.1481,-1.1481,False,False,False,5,5
Yakut,north,xotu,x o t u,northeuralex,-1.1724,-1.1724,False,False,False,4,4
Yakut,south,soɣuɾuː,s o ɣ u ɾ uː,northeuralex,-1.3291,-1.3291,False,False,False,6,6
Yakut,west,aɾɣaː,a ɾ ɣ aː,northeuralex,-1.1956,-1.1956,False,False,False,4,4
Yakut,east,ilin,i l i n,northeuralex,-0.9037,-0.9037,False,False,False,4,4
Yakut,wood,mas,m a s,northeuralex,-1.2068,-1.2068,False,False,False,3,3
Yakut,board,du͡oska,d uo s k a,northeuralex,-1.2081,-1.2081,False,False,False,5,5
Yakut,board,xaptahɯn,x a p t a h ɯ n,northeuralex,-1.0246,-1.0246,False,False,False,8,8
Yakut,slab,biliːte,b i l iː t e,northeuralex,-0.9351,-0.9351,False,False,False,6,6
Yakut,"support, rest",tulaːhɯn,t u l aː h ɯ n,northeuralex,-0.9349,-0.9349,False,False,False,7,7
Yakut,pole,uɾaɣas,u ɾ a ɣ a s,northeuralex,-1.1863,-1.1863,False,False,False,6,6
Yakut,stick,mas,m a s,northeuralex,-1.2068,-1.2068,False,False,False,3,3
Yakut,stick,baːlkɯ,b aː l k ɯ,northeuralex,-0.954,-0.954,False,False,False,5,5
Yakut,staff,uɾaɣas,u ɾ a ɣ a s,northeuralex,-1.1863,-1.1863,False,False,False,6,6
Yakut,pipe,tuɾba,t u ɾ b a,northeuralex,-1.0126,-1.0126,False,False,False,5,5
Yakut,house,ɟi͡e,ɟ ie,northeuralex,-1.2651,-1.2651,False,False,False,2,2
Yakut,home,ɟi͡e,ɟ ie,northeuralex,-1.2651,-1.2651,False,False,False,2,2
Yakut,stove,ohox,o h o x,northeuralex,-1.2778,-1.2778,False,False,False,4,4
Yakut,floor,mu͡osta,m uo s t a,northeuralex,-1.2139,-1.2139,False,False,False,5,5
Yakut,table,ostu͡ol,o s t uo l,northeuralex,-1.1814,-1.1814,False,False,False,5,5
Yakut,chair,ustuːl,u s t uː l,northeuralex,-1.0873,-1.0873,False,False,False,5,5
Yakut,cradle,bihik,b i h i k,northeuralex,-1.0817,-1.0817,False,False,False,5,5
Yakut,bed,kɯɾabaːt,k ɯ ɾ a b aː t,northeuralex,-1.0377,-1.0377,False,False,False,7,7
